timestamp,joint_name,x_pixel,y_pixel,angle
1772576905.057272,Thumb IP,960,587,168.75
1772576905.057272,Landmark_4,934,532,
1772576905.057272,Landmark_5,1019,579,
1772576905.057272,Index PIP,999,545,0.21
1772576905.057272,Index DIP,1027,593,179.91
1772576905.057272,Landmark_8,1051,634,
1772576905.057272,Landmark_9,1064,565,
1772576905.057272,Middle PIP,1043,530,8.21
1772576905.057272,Middle DIP,1069,592,177.42
1772576905.057272,Landmark_12,1087,641,
1772576905.057272,Landmark_13,1111,557,
1772576905.057272,Ring PIP,1094,526,15.81
1772576905.057272,Ring DIP,1108,587,178.17
1772576905.057272,Landmark_16,1118,638,
1772576905.057272,Landmark_17,1157,554,
1772576905.057272,Pinky PIP,1137,525,27.96
1772576905.057272,Pinky DIP,1142,568,179.33
1772576905.057272,Landmark_20,1147,607,
1772576905.057662,Landmark_0,411,645,
1772576905.057662,Landmark_1,535,623,
1772576905.057662,Thumb MCP,620,597,154.35
1772576905.057662,Thumb IP,671,550,154.11
1772576905.057662,Landmark_4,693,494,
1772576905.057662,Landmark_5,623,525,
1772576905.057662,Index PIP,664,480,2.66
1772576905.057662,Index DIP,635,509,177.71
1772576905.057662,Landmark_8,596,545,
1772576905.057662,Landmark_9,580,496,
1772576905.057662,Middle PIP,620,456,6.67
1772576905.057662,Middle DIP,586,499,177.32
1772576905.057662,Landmark_12,546,545,
1772576905.057662,Landmark_13,533,473,
1772576905.057662,Ring PIP,570,440,14.29
1772576905.057662,Ring DIP,539,486,177.51
1772576905.057662,Landmark_16,505,532,
1772576905.057662,Landmark_17,481,456,
1772576905.057662,Pinky PIP,516,428,29.80
1772576905.057662,Pinky DIP,501,466,169.27
1772576905.057662,Landmark_20,477,504,
1772576905.144335,Landmark_0,1152,690,
1772576905.144335,Landmark_1,1062,659,
1772576905.144335,Thumb MCP,992,600,161.79
1772576905.144335,Thumb IP,955,540,167.40
1772576905.144335,Landmark_4,936,485,
1772576905.144335,Landmark_5,1009,541,
1772576905.144335,Index PIP,992,515,0.03
1772576905.144335,Index DIP,1024,564,176.60
1772576905.144335,Landmark_8,1048,606,
1772576905.144335,Landmark_9,1055,528,
1772576905.144335,Middle PIP,1036,500,8.36
1772576905.144335,Middle DIP,1065,560,175.33
1772576905.144335,Landmark_12,1082,604,
1772576905.144335,Landmark_13,1104,520,
1772576905.144335,Ring PIP,1087,493,16.62
1772576905.144335,Ring DIP,1104,554,174.51
1772576905.144335,Landmark_16,1112,599,
1772576905.144335,Landmark_17,1152,519,
1772576905.144335,Pinky PIP,1134,489,24.48
1772576905.144335,Pinky DIP,1139,533,176.79
1772576905.144335,Landmark_20,1141,568,
1772576905.144713,Landmark_0,446,604,
1772576905.144713,Landmark_1,559,608,
1772576905.144713,Thumb MCP,657,580,155.42
1772576905.144713,Thumb IP,719,527,157.85
1772576905.144713,Landmark_4,750,467,
1772576905.144713,Landmark_5,661,505,
1772576905.144713,Index PIP,706,469,2.19
1772576905.144713,Index DIP,660,503,180.00
1772576905.144713,Landmark_8,614,537,
1772576905.144713,Landmark_9,618,474,
1772576905.144713,Middle PIP,661,437,3.71
1772576905.144713,Middle DIP,611,486,176.82
1772576905.144713,Landmark_12,569,532,
1772576905.144713,Landmark_13,571,448,
1772576905.144713,Ring PIP,612,412,8.91
1772576905.144713,Ring DIP,567,466,178.41
1772576905.144713,Landmark_16,530,513,
1772576905.144713,Landmark_17,516,425,
1772576905.144713,Pinky PIP,559,398,27.86
1772576905.144713,Pinky DIP,533,443,174.62
1772576905.144713,Landmark_20,506,481,
1772576905.220742,Landmark_0,1164,654,
1772576905.220742,Landmark_1,1082,639,
1772576905.220742,Thumb MCP,1002,589,162.52
1772576905.220742,Thumb IP,955,534,168.63
1772576905.220742,Landmark_4,926,482,
1772576905.220742,Landmark_5,1004,527,
1772576905.220742,Index PIP,986,485,13.87
1772576905.220742,Index DIP,1020,530,175.95
1772576905.220742,Landmark_8,1046,570,
1772576905.220742,Landmark_9,1048,506,
1772576905.220742,Middle PIP,1027,459,4.34
1772576905.220742,Middle DIP,1060,520,176.13
1772576905.220742,Landmark_12,1081,566,
1772576905.220742,Landmark_13,1095,493,
1772576905.220742,Ring PIP,1081,452,0.42
1772576905.220742,Ring DIP,1102,515,175.01
1772576905.220742,Landmark_16,1113,561,
1772576905.220742,Landmark_17,1143,486,
1772576905.220742,Pinky PIP,1127,445,11.24
1772576905.220742,Pinky DIP,1135,490,175.78
1772576905.220742,Landmark_20,1139,529,
1772576905.221123,Landmark_0,454,586,
1772576905.221123,Landmark_1,562,599,
1772576905.221123,Thumb MCP,670,569,156.97
1772576905.221123,Thumb IP,739,514,147.50
1772576905.221123,Landmark_4,762,447,
1772576905.221123,Landmark_5,664,488,
1772576905.221123,Index PIP,710,451,0.76
1772576905.221123,Index DIP,664,487,179.24
1772576905.221123,Landmark_8,618,524,
1772576905.221123,Landmark_9,622,453,
1772576905.221123,Middle PIP,669,414,4.23
1772576905.221123,Middle DIP,615,466,177.67
1772576905.221123,Landmark_12,570,513,
1772576905.221123,Landmark_13,573,423,
1772576905.221123,Ring PIP,617,387,10.91
1772576905.221123,Ring DIP,567,447,177.60
1772576905.221123,Landmark_16,528,498,
1772576905.221123,Landmark_17,517,397,
1772576905.221123,Pinky PIP,562,366,25.56
1772576905.221123,Pinky DIP,535,413,173.93
1772576905.221123,Landmark_20,506,453,
1772576905.29707,Landmark_0,1181,640,
1772576905.29707,Landmark_1,1104,655,
1772576905.29707,Thumb MCP,1035,611,166.95
1772576905.29707,Thumb IP,986,561,169.96
1772576905.29707,Landmark_4,937,526,
1772576905.29707,Landmark_5,1031,498,
1772576905.29707,Index PIP,981,438,174.76
1772576905.29707,Index DIP,950,393,177.71
1772576905.29707,Landmark_8,926,355,
1772576905.29707,Landmark_9,1076,462,
1772576905.29707,Middle PIP,1035,390,175.49
1772576905.29707,Middle DIP,1012,341,176.66
1772576905.29707,Landmark_12,996,301,
1772576905.29707,Landmark_13,1129,448,
1772576905.29707,Ring PIP,1095,376,173.90
1772576905.29707,Ring DIP,1079,330,178.41
1772576905.29707,Landmark_16,1066,289,
1772576905.29707,Landmark_17,1188,452,
1772576905.29707,Pinky PIP,1182,394,168.90
1772576905.29707,Pinky DIP,1185,361,179.48
1772576905.29707,Landmark_20,1188,331,
1772576905.297469,Landmark_0,450,576,
1772576905.297469,Landmark_1,544,595,
1772576905.297469,Thumb MCP,654,542,160.73
1772576905.297469,Thumb IP,715,481,171.35
1772576905.297469,Landmark_4,768,442,
1772576905.297469,Landmark_5,652,429,
1772576905.297469,Index PIP,705,376,174.21
1772576905.297469,Index DIP,736,338,179.40
1772576905.297469,Landmark_8,761,308,
1772576905.297469,Landmark_9,603,392,
1772576905.297469,Middle PIP,648,326,176.68
1772576905.297469,Middle DIP,675,281,177.65
1772576905.297469,Landmark_12,698,246,
1772576905.297469,Landmark_13,546,372,
1772576905.297469,Ring PIP,590,304,176.65
1772576905.297469,Ring DIP,612,274,171.25
1772576905.297469,Landmark_16,632,254,
1772576905.297469,Landmark_17,479,365,
1772576905.297469,Pinky PIP,510,307,174.43
1772576905.297469,Pinky DIP,524,286,171.18
1772576905.297469,Landmark_20,535,274,
1772576905.3757272,Landmark_0,1205,659,
1772576905.3757272,Landmark_1,1127,673,
1772576905.3757272,Thumb MCP,1054,641,170.89
1772576905.3757272,Thumb IP,995,603,167.05
1772576905.3757272,Landmark_4,934,581,
1772576905.3757272,Landmark_5,1053,496,
1772576905.3757272,Index PIP,994,416,177.28
1772576905.3757272,Index DIP,956,359,175.08
1772576905.3757272,Landmark_8,928,308,
1772576905.3757272,Landmark_9,1099,461,
1772576905.3757272,Middle PIP,1049,362,176.11
1772576905.3757272,Middle DIP,1019,291,178.74
1772576905.3757272,Landmark_12,994,228,
1772576905.3757272,Landmark_13,1153,449,
1772576905.3757272,Ring PIP,1115,356,176.75
1772576905.3757272,Ring DIP,1093,292,177.37
1772576905.3757272,Landmark_16,1076,234,
1772576905.3757272,Landmark_17,1212,457,
1772576905.3757272,Pinky PIP,1210,388,173.26
1772576905.3757272,Pinky DIP,1214,343,177.58
1772576905.3757272,Landmark_20,1216,300,
1772576905.376118,Landmark_0,415,595,
1772576905.376118,Landmark_1,513,615,
1772576905.376118,Thumb MCP,618,580,175.75
1772576905.376118,Thumb IP,709,557,161.18
1772576905.376118,Landmark_4,783,563,
1772576905.376118,Landmark_5,616,410,
1772576905.376118,Index PIP,690,349,176.39
1772576905.376118,Index DIP,737,305,178.11
1772576905.376118,Landmark_8,770,272,
1772576905.376118,Landmark_9,561,364,
1772576905.376118,Middle PIP,616,285,178.59
1772576905.376118,Middle DIP,651,232,179.75
1772576905.376118,Landmark_12,679,190,
1772576905.376118,Landmark_13,494,343,
1772576905.376118,Ring PIP,538,260,174.78
1772576905.376118,Ring DIP,570,211,178.37
1772576905.376118,Landmark_16,595,175,
1772576905.376118,Landmark_17,418,347,
1772576905.376118,Pinky PIP,406,276,176.12
1772576905.376118,Pinky DIP,401,226,177.02
1772576905.376118,Landmark_20,399,184,
1772576905.457247,Landmark_0,1198,702,
1772576905.457247,Landmark_1,1103,661,
1772576905.457247,Thumb MCP,1023,600,163.77
1772576905.457247,Thumb IP,975,535,179.74
1772576905.457247,Landmark_4,934,480,
1772576905.457247,Landmark_5,1040,525,
1772576905.457247,Index PIP,1024,486,5.87
1772576905.457247,Index DIP,1054,542,179.41
1772576905.457247,Landmark_8,1082,593,
1772576905.457247,Landmark_9,1092,509,
1772576905.457247,Middle PIP,1076,471,0.75
1772576905.457247,Middle DIP,1107,542,176.97
1772576905.457247,Landmark_12,1128,598,
1772576905.457247,Landmark_13,1144,498,
1772576905.457247,Ring PIP,1131,472,10.62
1772576905.457247,Ring DIP,1149,535,175.15
1772576905.457247,Landmark_16,1159,586,
1772576905.457247,Landmark_17,1198,494,
1772576905.457247,Pinky PIP,1182,467,25.89
1772576905.457247,Pinky DIP,1186,515,179.75
1772576905.457247,Landmark_20,1189,553,
1772576905.457645,Landmark_0,363,616,
1772576905.457645,Landmark_1,479,603,
1772576905.457645,Thumb MCP,587,544,174.96
1772576905.457645,Thumb IP,665,492,165.31
1772576905.457645,Landmark_4,726,471,
1772576905.457645,Landmark_5,582,444,
1772576905.457645,Index PIP,653,377,177.63
1772576905.457645,Index DIP,693,336,178.41
1772576905.457645,Landmark_8,726,304,
1772576905.457645,Landmark_9,534,405,
1772576905.457645,Middle PIP,595,310,177.84
1772576905.457645,Middle DIP,631,249,178.32
1772576905.457645,Landmark_12,660,203,
1772576905.457645,Landmark_13,477,382,
1772576905.457645,Ring PIP,535,282,178.63
1772576905.457645,Ring DIP,569,220,176.51
1772576905.457645,Landmark_16,598,174,
1772576905.457645,Landmark_17,407,376,
1772576905.457645,Pinky PIP,418,292,175.55
1772576905.457645,Pinky DIP,421,235,179.28
1772576905.457645,Landmark_20,423,185,
1772576905.54482,Landmark_0,1179,726,
1772576905.54482,Landmark_1,1083,693,
1772576905.54482,Thumb MCP,1000,623,166.17
1772576905.54482,Thumb IP,952,557,176.25
1772576905.54482,Landmark_4,916,500,
1772576905.54482,Landmark_5,1013,556,
1772576905.54482,Index PIP,993,517,2.92
1772576905.54482,Index DIP,1026,574,178.30
1772576905.54482,Landmark_8,1053,624,
1772576905.54482,Landmark_9,1069,540,
1772576905.54482,Middle PIP,1054,506,1.74
1772576905.54482,Middle DIP,1084,580,176.69
1772576905.54482,Landmark_12,1102,633,
1772576905.54482,Landmark_13,1126,531,
1772576905.54482,Ring PIP,1113,499,9.81
1772576905.54482,Ring DIP,1130,577,173.82
1772576905.54482,Landmark_16,1136,633,
1772576905.54482,Landmark_17,1185,531,
1772576905.54482,Pinky PIP,1169,496,23.56
1772576905.54482,Pinky DIP,1170,553,173.92
1772576905.54482,Landmark_20,1166,598,
1772576905.545228,Landmark_0,324,642,
1772576905.545228,Landmark_1,456,626,
1772576905.545228,Thumb MCP,555,587,161.06
1772576905.545228,Thumb IP,616,535,154.67
1772576905.545228,Landmark_4,643,475,
1772576905.545228,Landmark_5,565,514,
1772576905.545228,Index PIP,619,463,3.07
1772576905.545228,Index DIP,573,502,179.74
1772576905.545228,Landmark_8,523,544,
1772576905.545228,Landmark_9,518,483,
1772576905.545228,Middle PIP,565,439,4.56
1772576905.545228,Middle DIP,514,495,179.10
1772576905.545228,Landmark_12,469,546,
1772576905.545228,Landmark_13,466,457,
1772576905.545228,Ring PIP,509,422,13.52
1772576905.545228,Ring DIP,464,481,178.82
1772576905.545228,Landmark_16,425,530,
1772576905.545228,Landmark_17,408,435,
1772576905.545228,Pinky PIP,452,405,28.64
1772576905.545228,Pinky DIP,429,450,170.69
1772576905.545228,Landmark_20,401,488,
1772576905.62507,Landmark_0,1132,817,
1772576905.62507,Landmark_1,1065,809,
1772576905.62507,Thumb MCP,990,754,151.78
1772576905.62507,Thumb IP,958,687,148.66
1772576905.62507,Landmark_4,964,628,
1772576905.62507,Landmark_5,983,644,
1772576905.62507,Index PIP,973,575,109.56
1772576905.62507,Index DIP,963,573,90.00
1772576905.62507,Landmark_8,956,608,
1772576905.62507,Landmark_9,1049,622,
1772576905.62507,Middle PIP,1037,557,4.28
1772576905.62507,Middle DIP,1057,633,173.14
1772576905.62507,Landmark_12,1066,698,
1772576905.62507,Landmark_13,1116,616,
1772576905.62507,Ring PIP,1109,577,2.15
1772576905.62507,Ring DIP,1120,655,174.99
1772576905.62507,Landmark_16,1123,712,
1772576905.62507,Landmark_17,1187,622,
1772576905.62507,Pinky PIP,1172,581,21.12
1772576905.62507,Pinky DIP,1171,637,175.83
1772576905.62507,Landmark_20,1167,681,
1772576905.6254568,Landmark_0,294,706,
1772576905.6254568,Landmark_1,414,705,
1772576905.6254568,Thumb MCP,510,658,165.93
1772576905.6254568,Thumb IP,574,604,173.91
1772576905.6254568,Landmark_4,619,557,
1772576905.6254568,Landmark_5,524,585,
1772576905.6254568,Index PIP,583,533,2.97
1772576905.6254568,Index DIP,554,556,178.90
1772576905.6254568,Landmark_8,514,589,
1772576905.6254568,Landmark_9,478,549,
1772576905.6254568,Middle PIP,539,485,3.39
1772576905.6254568,Middle DIP,506,524,179.82
1772576905.6254568,Landmark_12,469,568,
1772576905.6254568,Landmark_13,424,521,
1772576905.6254568,Ring PIP,473,470,8.93
1772576905.6254568,Ring DIP,436,523,176.26
1772576905.6254568,Landmark_16,400,568,
1772576905.6254568,Landmark_17,361,500,
1772576905.6254568,Pinky PIP,402,466,28.30
1772576905.6254568,Pinky DIP,385,508,168.73
1772576905.6254568,Landmark_20,362,543,
1772576905.699244,Landmark_0,244,706,
1772576905.699244,Landmark_1,330,747,
1772576905.699244,Thumb MCP,421,746,164.37
1772576905.699244,Thumb IP,493,725,170.13
1772576905.699244,Landmark_4,546,699,
1772576905.699244,Landmark_5,435,651,
1772576905.699244,Index PIP,529,596,175.02
1772576905.699244,Index DIP,577,562,179.91
1772576905.699244,Landmark_8,611,538,
1772576905.699244,Landmark_9,391,601,
1772576905.699244,Middle PIP,464,523,172.09
1772576905.699244,Middle DIP,506,489,176.37
1772576905.699244,Landmark_12,537,467,
1772576905.699244,Landmark_13,333,573,
1772576905.699244,Ring PIP,393,499,178.43
1772576905.699244,Ring DIP,417,471,172.59
1772576905.699244,Landmark_16,437,453,
1772576905.699244,Landmark_17,272,565,
1772576905.699244,Pinky PIP,287,520,165.70
1772576905.699244,Pinky DIP,296,506,152.48
1772576905.699244,Landmark_20,303,502,
1772576905.792893,Landmark_0,186,783,
1772576905.792893,Landmark_1,273,826,
1772576905.792893,Thumb MCP,367,801,171.34
1772576905.792893,Thumb IP,445,767,173.38
1772576905.792893,Landmark_4,514,746,
1772576905.792893,Landmark_5,368,659,
1772576905.792893,Index PIP,442,587,177.15
1772576905.792893,Index DIP,482,544,175.92
1772576905.792893,Landmark_8,511,508,
1772576905.792893,Landmark_9,312,611,
1772576905.792893,Middle PIP,375,527,178.56
1772576905.792893,Middle DIP,412,475,179.56
1772576905.792893,Landmark_12,440,435,
1772576905.792893,Landmark_13,241,593,
1772576905.792893,Ring PIP,277,508,172.57
1772576905.792893,Ring DIP,292,454,174.21
1772576905.792893,Landmark_16,308,413,
1772576905.792893,Landmark_17,169,602,
1772576905.792893,Pinky PIP,162,544,170.94
1772576905.792893,Pinky DIP,154,516,173.03
1772576905.792893,Landmark_20,151,497,
